年份,生源地,科类,批次,院校名称,专业名称,专业备注,最低分,最低位次,最高分,平均分
2023,上海,综合,本科批,嘉兴大学,土木类,土木工程,439,34170.0,0,439
2023,上海,综合,本科批,江西科技师范大学,材料类,材料化学,439,34170.0,0,442
2023,上海,综合,本科批,太原科技大学,计算机类,计算机科学与技术（主校区）,439,34170.0,0,439
2023,上海,综合,本科批,无锡学院,电子信息类,电子科学与技术,439,34170.0,0,439
2023,上海,综合,本科批,西北师范大学,工商管理类,工商管理类（含工商管理、人力资源管理专业）,439,34170.0,0,442
2023,上海,综合,本科批,无锡学院,管理科学与工程类,应急管理,439,34170.0,0,439
2023,上海,综合,本科批,长春理工大学,外国语言文学类,日语（语种:英语）,439,34170.0,0,439
2023,上海,综合,本科批,长春理工大学,工商管理类,工商管理类（含工商管理、会计学专业）,439,34170.0,0,445
2023,上海,综合,本科批,安徽科技学院,食品科学与工程类,食品科学与工程,439,34170.0,0,439
2023,上海,综合,本科批,重庆科技大学,工商管理类,工商管理类（含会计学、人力资源管理、市场营销专业）,439,34170.0,0,442
2023,上海,综合,本科批,沈阳工业大学,工商管理类,会计学,439,34170.0,0,444
2023,上海,综合,本科批,宜春学院,护理学类,护理学（辅修医学美容技术，在美容医学院就读）,439,34170.0,0,439
2023,上海,综合,本科批,吉林师范大学,新闻传播学类,编辑出版学,439,34170.0,0,439
2023,上海,综合,本科批,中北大学,新闻传播学类,广播电视学,439,34170.0,0,440
2023,上海,综合,本科批,华北水利水电大学,经济与贸易类,国际经济与贸易,439,34170.0,0,443
2023,上海,综合,本科批,嘉兴南湖学院,纺织类,纺织工程,440,33965.0,0,443
2023,上海,综合,本科批,南华大学,土木类,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程、建筑电气与智能化、道路桥梁与渡河工程专业）（语种:不限在红湘校区）,440,33965.0,0,450
2023,上海,综合,本科批,南京邮电大学通达学院,金融学类,金融工程,440,33965.0,0,440
2023,上海,综合,本科批,鲁东大学,经济学类,经济学,440,33965.0,0,443
2023,上海,综合,本科批,郑州航空工业管理学院,法学类,法学,440,33965.0,0,447
2023,上海,综合,本科批,金陵科技学院,食品科学与工程类,食品科学与工程（幕府校区）,440,33965.0,0,440
2023,上海,综合,本科批,湖南工业大学,金融学类,金融工程,440,33965.0,0,445
2023,上海,综合,本科批,湖南工业大学,外国语言文学类,英语,440,33965.0,0,441
2023,上海,综合,本科批,大连海洋大学,机械类,机械设计制造及其自动化,440,33965.0,0,441
2023,上海,综合,本科批,山西财经大学,数学类,信息与计算科学,440,33965.0,0,440
2023,上海,综合,本科批,哈尔滨理工大学,物理学类,应用物理学,440,33965.0,0,440
2023,上海,综合,本科批,南京医科大学康达学院,护理学类,护理学,440,33965.0,0,444
2023,上海,综合,本科批,哈尔滨理工大学,计算机类,网络空间安全,440,33965.0,0,443
2023,上海,综合,本科批,江西理工大学,电子信息类,电子信息类（含电子信息工程、人工智能专业）（语种:不限在赣州三江校区）,440,33965.0,0,441
2023,上海,综合,本科批,哈尔滨理工大学,电子信息类,通信工程,440,33965.0,0,443
2023,上海,综合,本科批,西南科技大学,中国语言文学类,中国语言文学类（含汉语言文学、汉语国际教育专业）（语种:不限在青义校区）,440,33965.0,0,442
2023,上海,综合,本科批,重庆科技大学,机械类,机械类（含机械设计制造及其自动化、机械电子工程专业）,440,33965.0,0,440
2023,上海,综合,本科批,哈尔滨师范大学,数学类,数学与应用数学（师范）,440,33965.0,0,461
2023,上海,综合,本科批,南京医科大学康达学院,药学类,药学,440,33965.0,0,444
2023,上海,综合,本科批,湖南工业大学,电子商务类,电子商务（语种:不限第一学年在工学院校区，第二学年起在校本部；其他专业在校本部）,440,33965.0,0,440
2023,上海,综合,本科批,东北师范大学,环境科学与工程类,环境科学与工程类（含环境科学、环境工程、生态学专业）,440,33965.0,0,482
2023,上海,综合,本科批,盐城工学院,电气类,电气工程及其自动化,440,33965.0,0,440
2023,上海,综合,本科批,中国民用航空飞行学院,交通运输类,交通运输（含空中交通管制、飞行签派、航行情报方向。原则上只招男生，不建议女生报考。身体基本要求肝功正常，每眼裸眼视力不低于4.0，矫正远视力不低于4.8且镜片度数不大于500度，无显斜视，无语言、发音或听力障碍，无精神疾病病史等）,440,33965.0,0,454
2023,上海,综合,本科批,宜春学院,新闻传播学类,广告学,440,33965.0,0,441
2023,上海,综合,本科批,南京工程学院,计算机类,软件工程（中外合作办学）（与芬兰奥卢大学“4+0”双学位培养模式）（中外合作办学）,440,33965.0,0,443
2023,上海,综合,本科批,兰州理工大学,工商管理类,会计学,440,33965.0,0,447
2023,上海,综合,本科批,嘉兴大学,管理科学与工程类,工程管理,440,33965.0,0,441
2023,上海,综合,本科批,西北民族大学,民族学类,民族学,440,33965.0,0,440
2023,上海,综合,本科批,湖州师范学院,电子信息类,电子信息工程,440,33965.0,0,441
2023,上海,综合,本科批,常州工学院,外国语言文学类,日语（外语语种为英语、日语）,440,33965.0,0,443
2023,上海,综合,本科批,金陵科技学院,建筑类,城乡规划（江宁校区）,440,33965.0,0,440
2023,上海,综合,本科批,金陵科技学院,土木类,建筑电气与智能化（江宁校区）,440,33965.0,0,440
2023,上海,综合,本科批,齐齐哈尔医学院,临床医学类,精神医学,440,33965.0,0,442
2023,上海,综合,本科批,嘉兴大学,机械类,机械设计制造及其自动化,440,33965.0,0,440
2023,上海,综合,本科批,徐州工程学院,机械类,机械设计制造及其自动化,440,33965.0,0,440
2023,上海,综合,本科批,上海杉达学院,电子商务类,电子商务（办学点嘉善校区；（上海市一流本科专业建设点））,440,33965.0,0,447
2023,上海,综合,本科批,安徽科技学院,工业工程类,质量管理工程（语种:不限在蚌埠龙湖校区）,440,33965.0,0,440
2023,上海,综合,本科批,安徽科技学院,生物工程类,生物工程（语种:不限在凤阳校区）,440,33965.0,0,441
2023,上海,综合,本科批,厦门理工学院,材料类,新能源材料与器件,440,33965.0,0,440
2023,上海,综合,本科批,青岛理工大学,计算机类,网络空间安全（嘉陵江路校区）,440,33965.0,0,440
2023,上海,综合,本科批,青岛理工大学,力学类,工程力学（嘉陵江路校区）,440,33965.0,0,440
2023,上海,综合,本科批,黑龙江大学,环境科学与工程类,环境科学,440,33965.0,0,445
2023,上海,综合,本科批,黑龙江大学,生物工程类,生物工程,440,33965.0,0,447
2023,上海,综合,本科批,黑龙江大学,社会学类,社会学,440,33965.0,0,443
2023,上海,综合,本科批,东北石油大学,化工与制药类,化学工程与工艺（国家级一流专业建设点，国家级特色专业，国家工程教育专业认证通过专业，省级重点专业）,440,33965.0,0,441
2023,上海,综合,本科批,无锡学院,计算机类,物联网工程,440,33965.0,0,440
2023,上海,综合,本科批,西安石油大学,外国语言文学类,英语（语种:英语）,440,33965.0,0,442
2023,上海,综合,本科批,嘉兴大学,电子信息类,通信工程,440,33965.0,0,441
2023,上海,综合,本科批,中北大学,外国语言文学类,英语（语种:英语）,440,33965.0,0,441
2023,上海,综合,本科批,沈阳建筑大学,电气类,电气工程及其自动化,440,33965.0,0,440
2023,上海,综合,本科批,湖南文理学院,马克思主义理论类,思想政治教育（师范类）,440,33965.0,0,450
2023,上海,综合,本科批,南昌航空大学,电子商务类,电子商务,440,33965.0,0,441
2023,上海,综合,本科批,中华女子学院,教育学类,学前教育,441,33766.0,0,450
2023,上海,综合,本科批,江苏海洋大学,土木类,土木工程（通灌校区）,441,33766.0,0,441
2023,上海,综合,本科批,江西理工大学,计算机类,软件工程（金融方向）,441,33766.0,0,441
2023,上海,综合,本科批,东华理工大学,经济与贸易类,国际经济与贸易,441,33766.0,0,442
2023,上海,综合,本科批,湖南工业大学,工商管理类,工商管理类（含工商管理、市场营销、人力资源管理专业）（语种:不限第一学年在工学院校区，第二学年起在校本部；其他专业在校本部）,441,33766.0,0,444
2023,上海,综合,本科批,上海电机学院,机械类,工业设计（办学点在闵行校区；（上海市一流本科专业））,441,33766.0,0,443
2023,上海,综合,本科批,江西理工大学,电气类,电气工程及其自动化（语种:不限在赣州三江校区）,441,33766.0,0,450
2023,上海,综合,本科批,上饶师范学院,教育学类,学前教育,441,33766.0,0,442
2023,上海,综合,本科批,鲁东大学,物流管理与工程类,物流工程,441,33766.0,0,443
2023,上海,综合,本科批,金陵科技学院,计算机类,物联网工程（江宁校区）,441,33766.0,0,441
2023,上海,综合,本科批,安徽科技学院,物流管理与工程类,物流管理,441,33766.0,0,441
2023,上海,综合,本科批,湖州师范学院,计算机类,计算机科学与技术,441,33766.0,0,442
2023,上海,综合,本科批,广东海洋大学,能源动力类,能源与动力工程,441,33766.0,0,441
2023,上海,综合,本科批,金陵科技学院,机械类,车辆工程（江宁校区）,441,33766.0,0,441
2023,上海,综合,本科批,西藏大学,生物科学类,生物科学,441,33766.0,0,441
2023,上海,综合,本科批,东南大学成贤学院,财政学类,税收学,441,33766.0,0,441
2023,上海,综合,本科批,沈阳化工大学,化学类,应用化学,441,33766.0,0,442
2023,上海,综合,本科批,青岛理工大学,土木类,给排水科学与工程（嘉陵江路校区）,441,33766.0,0,441
2023,上海,综合,本科批,北华航天工业学院,航空航天类,飞行器制造工程,441,33766.0,0,441
2023,上海,综合,本科批,南昌航空大学,工商管理类,工商管理,441,33766.0,0,445
2023,上海,综合,本科批,衢州学院,材料类,高分子材料与工程,441,33766.0,0,441
2023,上海,综合,本科批,南昌医学院,中药学类,中药学,441,33766.0,462,446
2023,上海,综合,本科批,南华大学,物流管理与工程类,物流工程（语种:不限在雨母校区）,441,33766.0,0,442
2023,上海,综合,本科批,哈尔滨理工大学,机械类,机械电子工程,441,33766.0,0,442
2023,上海,综合,本科批,哈尔滨理工大学,自动化类,自动化,441,33766.0,0,446
2023,上海,综合,本科批,南华大学,外国语言文学类,外国语言文学类（含英语、翻译专业）（语种:不限在雨母校区）,441,33766.0,0,442
2023,上海,综合,本科批,上海杉达学院,建筑类,风景园林,441,33766.0,0,442
2023,上海,综合,本科批,山东建筑大学,管理科学与工程类,工程造价,441,33766.0,0,456
2023,上海,综合,本科批,江苏理工学院,计算机类,物联网工程,441,33766.0,0,441
2023,上海,综合,本科批,嘉兴南湖学院,电子信息类,电子信息工程,441,33766.0,0,441
2023,上海,综合,本科批,长沙学院,法学类,法学,441,33766.0,444,443
2023,上海,综合,本科批,嘉兴南湖学院,轻工类,轻化工程,441,33766.0,0,442
2023,上海,综合,本科批,陕西理工大学,物流管理与工程类,物流管理,441,33766.0,0,441
2023,上海,综合,本科批,南昌医学院,护理学类,助产学,442,33564.0,446,444
2023,上海,综合,本科批,河南理工大学,金融学类,金融学,442,33564.0,0,443
2023,上海,综合,本科批,广东海洋大学,电气类,电气工程及其自动化,442,33564.0,0,442
2023,上海,综合,本科批,淮南师范学院,马克思主义理论类,思想政治教育,442,33564.0,0,458
2023,上海,综合,本科批,长春理工大学,金融学类,金融工程,442,33564.0,0,442
2023,上海,综合,本科批,长春理工大学,经济与贸易类,国际经济与贸易（因教学特点和要求，非英语语种考生慎报）,442,33564.0,0,442
2023,上海,综合,本科批,淮北师范大学,电子商务类,电子商务（语种:不限在滨湖校区）,442,33564.0,0,444
2023,上海,综合,本科批,江西理工大学,中国语言文学类,汉语国际教育（语种:不限在赣州红旗校区）,442,33564.0,0,442
2023,上海,综合,本科批,淮南师范学院,教育学类,学前教育,442,33564.0,0,443
2023,上海,综合,本科批,上海电机学院,材料类,材料科学与工程（办学点在临港校区；）,442,33564.0,0,444
